id,question,growth_percent,relative_volume,axis,axis_label,cluster,is_question,updated_at,keyword_id,source,last_seen_at
8dc34e06-54a2-4282-92b4-58b114be89df,"o que é fobia social e quais os sintomas",0,10,saude-mental,"Saúde Mental","fobia social",t,"2026-04-13 08:41:17.653799+00",,autocomplete,"2026-04-13 08:41:17.653799+00"
8dc54d6e-4f92-4248-bd4b-6045dd65caa6,"ansiedade tratamento",0,10,saude-mental,"Saúde Mental",ansiedade,t,"2026-04-13 08:38:40.522707+00",,autocomplete,"2026-04-13 08:38:40.522707+00"
8dc8ca3f-a03a-4e48-be2d-1fea72474c72,"o que é depressão maior",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
8dd21be2-bc8e-44ee-8441-1c5a46105f93,"causas de pré diabetes",0,10,alimentacao,Alimentação,pré-diabetes,t,"2026-04-13 08:42:08.372884+00",,autocomplete,"2026-04-13 08:42:08.372884+00"
8de24c9a-3a1a-48e0-99eb-884d6abdc3b8,"osteoporose sintomas",0,10,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
8e01abe8-c111-49e3-9b15-edc04e7f9b66,dispareunia,9999,44,menopausa,Menopausa,endometriose,f,"2026-03-28 00:20:14.303314+00",,pytrends,"2026-03-28 00:20:14.303314+00"
8e0b351e-7a24-4f99-904d-5b3c6d89ebef,"causas de enxaqueca cronica",0,10,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
8e27ebf3-e772-48c5-9784-3fe2ebd7217d,"quem tem endometriose é normal ter dor no reto",0,10,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
8e75d65c-a75e-4a5f-9f62-ade960631e9e,"sindrome de ovario poliquistico sintomas y signos",0,40,menopausa,Menopausa,"síndrome do ovário poliquístico",t,"2026-04-13 08:43:26.930582+00",,autocomplete,"2026-04-13 08:43:26.930582+00"
8e7eaf8a-f856-4be5-8bc7-cba0c3b78bdd,"sintomas de panico no trabalho",0,65,saude-mental,"Saúde Mental",pânico,t,"2026-04-13 08:39:31.045213+00",,autocomplete,"2026-04-13 08:39:31.045213+00"
8e961168-8519-48ad-8b0e-33cb115b1525,"alzheimer tratamento com celulas tronco",0,10,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
8ec5cb87-6483-4996-8837-871e547c59e5,"causas de osteoporose secundária",0,10,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
8ec93564-7fdc-48e0-80e6-56700d4242fb,"refluxo gastroesofágico sintomas tratamento",0,10,alimentacao,Alimentação,"refluxo gastroesofágico",t,"2026-04-13 08:40:32.807623+00",,autocomplete,"2026-04-13 08:40:32.807623+00"
8f0c028d-ea12-4ba7-9043-0bac729db074,"sintomas de anemia em adulto",0,70,alimentacao,Alimentação,anemia,t,"2026-04-13 08:40:38.397737+00",,autocomplete,"2026-04-13 08:40:38.397737+00"
8f0e8ef7-23fe-4e3a-9b52-a3cf96eadf9d,"melhor tratamento para pre diabetes",0,10,alimentacao,Alimentação,pré-diabetes,t,"2026-04-13 08:42:08.372884+00",,autocomplete,"2026-04-13 08:42:08.372884+00"
8f1b96ba-2c76-4a54-8fa6-798d8c1fb509,"fungo candida auris o que causa",9999,12,emergentes,Emergentes,"candida auris",f,"2026-04-06 08:12:48.386574+00",,pytrends,"2026-04-06 08:12:48.386574+00"
8f22ac9e-932d-472a-b2e6-8d129615fac7,"anemia tratamento intravenoso",0,10,alimentacao,Alimentação,anemia,t,"2026-04-13 08:40:38.397737+00",,autocomplete,"2026-04-13 08:40:38.397737+00"
8f3d08ec-0fa8-4f13-82b1-0e89e4ac9bba,"primeiros sintomas de alcoolismo",0,70,saude-mental,"Saúde Mental",alcoolismo,t,"2026-04-13 08:43:49.404375+00",,autocomplete,"2026-04-13 08:43:49.404375+00"
8f3e5081-05ff-4369-bae1-af21f38027c2,"tratamento para insonia natural",0,10,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
8f78a482-1285-48d8-a79b-101b3a715e95,"tratamento para alcoolismo medicamento",0,10,saude-mental,"Saúde Mental",alcoolismo,t,"2026-04-13 08:43:49.404375+00",,autocomplete,"2026-04-13 08:43:49.404375+00"
8f8e32f9-453f-4530-9901-e27727a14f98,"doenças cardiovasculares e suas causas",0,10,emergentes,Emergentes,"doenças cardiovasculares",t,"2026-04-13 08:43:21.329264+00",,autocomplete,"2026-04-13 08:43:21.329264+00"
8faf9ab9-a33b-4d8c-9556-8abf20d6410f,"tratamento para timidez e fobia social",0,10,saude-mental,"Saúde Mental","fobia social",t,"2026-04-13 08:41:17.653799+00",,autocomplete,"2026-04-13 08:41:17.653799+00"
8fbb5768-5982-4d44-9766-09cf23b790c4,"o que é esse vírus nipah",0,45,emergentes,Emergentes,"vírus nipah",t,"2026-04-13 08:38:12.456348+00",,autocomplete,"2026-04-13 08:38:12.456348+00"
8ff387fa-8a68-4274-a831-5529c35d1226,"o que o fungo candida auris pode causar",0,35,emergentes,Emergentes,"candida auris",t,"2026-04-13 08:42:30.835875+00",,autocomplete,"2026-04-13 08:42:30.835875+00"
90118ca8-cdef-4726-b6c8-c51c0e9da188,"causas de colesterol alto en mujeres",0,10,alimentacao,Alimentação,"colesterol alto",t,"2026-04-13 08:40:04.811683+00",,autocomplete,"2026-04-13 08:40:04.811683+00"
9016796b-48dc-4cf1-8df3-f37c2f296b42,"avc sintomas iniciais em jovens",0,10,emergentes,Emergentes,avc,t,"2026-04-13 08:41:12.052215+00",,autocomplete,"2026-04-13 08:41:12.052215+00"
902f4714-f91c-4e14-b573-0f0d28c5c745,"como tratar colesterol alto sem remedio",0,40,alimentacao,Alimentação,"colesterol alto",t,"2026-04-13 08:40:04.811683+00",,autocomplete,"2026-04-13 08:40:04.811683+00"
903035f0-25ec-45f6-9706-4059d0222212,"o que é vírus nipah sintomas",0,55,emergentes,Emergentes,"vírus nipah",t,"2026-04-13 08:38:12.456348+00",,autocomplete,"2026-04-13 08:38:12.456348+00"
90341ef7-9aea-4cf1-bc2b-8427230316f0,"anemia ferropriva o que é",9999,92,alimentacao,Alimentação,anemia,f,"2026-03-23 07:34:29.013601+00",,pytrends,"2026-03-27 18:34:47.925931+00"
903809a0-618d-47b2-8822-343ff1377188,"causas de lupus enfermedad",0,10,emergentes,Emergentes,lúpus,t,"2026-04-13 08:42:25.267323+00",,autocomplete,"2026-04-13 08:42:25.267323+00"
903ed18c-4ab0-43ef-85c4-047a0b1a9c73,"pomada para candidíase feminina",5350,52,menopausa,Menopausa,candidíase,f,"2026-04-06 08:09:49.492291+00",,pytrends,"2026-04-06 08:09:49.492291+00"
903faa03-5678-48c8-8193-a07ab031bbaa,"diabetes tipo 2 tem cura",9999,100,alimentacao,Alimentação,"diabetes tipo 2",f,"2026-04-06 08:13:51.615332+00",,pytrends,"2026-04-06 08:13:51.615332+00"
90425888-f6e0-4d91-8cbb-d67f10398a61,"o que é candidíase bucal",0,10,menopausa,Menopausa,candidíase,t,"2026-04-13 08:40:43.957484+00",,autocomplete,"2026-04-13 08:40:43.957484+00"
904958a3-7a7d-4aa9-bd79-be6018125b15,"é normal ter depressão na adolescencia",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
9073b739-960b-4b50-9f29-3a9d898f348e,"o que é endometriose no intestino",0,10,menopausa,Menopausa,endometriose,t,"2026-03-30 08:19:10.702993+00",,autocomplete,"2026-03-30 08:19:10.702993+00"
907488d9-215e-4a4a-8a44-6ea8bbfc3eeb,"tratamento para enxaqueca menstrual",0,10,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
909b732f-0be4-4580-a793-ae24d9ab7c0a,"como tratar colesterol alto em casa",0,35,alimentacao,Alimentação,"colesterol alto",t,"2026-04-13 08:40:04.811683+00",,autocomplete,"2026-04-13 08:40:04.811683+00"
90ae2f10-acd2-410a-af91-f87be19ef262,"como prevenir demência vascular",0,10,saude-mental,"Saúde Mental",demência,t,"2026-04-13 08:40:27.20613+00",,autocomplete,"2026-04-13 08:40:27.20613+00"
90bf3211-4944-4036-ba6e-23d1cdd2f923,"sindrome do intestino irritavel sintomas sangramento",0,10,alimentacao,Alimentação,"síndrome de intestino irritável",t,"2026-04-13 08:40:49.538553+00",,autocomplete,"2026-04-13 08:40:49.538553+00"
90c809ef-253a-46a8-8534-14effbd71166,"tratamento para depressão",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
90d29dba-f3ec-419a-a175-72c77163542c,"alzheimer causas sintomas e tratamento",0,10,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
90e45ff1-69a3-4bf3-8006-617381344e97,"dia da endometriose",9999,52,menopausa,Menopausa,endometriose,f,"2026-03-23 07:41:17.864101+00",,pytrends,"2026-03-27 18:34:47.925931+00"
90eb2943-40a0-44c4-a36f-f652348eb66a,"qual o nome da próxima depressão",9999,36,saude-mental,"Saúde Mental",depressão,t,"2026-04-06 08:05:46.502433+00",,pytrends,"2026-04-06 08:05:46.502433+00"
90ecd0c8-a33c-41e5-89a3-9e831f58a375,"causas de ansiedade em cachorro",0,10,saude-mental,"Saúde Mental",ansiedade,t,"2026-04-13 08:38:40.522707+00",,autocomplete,"2026-04-13 08:38:40.522707+00"
90f16c65-8587-40b5-a23d-5a3eee5ea4ba,"sintomas de diabetes tipo 2 tratamento",0,65,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
9114ed2f-ba70-4b68-8034-3e0079eea6a0,"sintomas de alzheimer em idoso",0,90,saude-mental,"Saúde Mental",alzheimer,t,"2026-03-30 08:18:05.071522+00",,autocomplete,"2026-03-30 08:18:05.071522+00"
9115168c-bff9-416a-9e57-bd5d764e4352,"o que é bom para intolerância à lactose caseiro",0,10,alimentacao,Alimentação,"intolerância à lactose",t,"2026-04-13 08:43:43.801483+00",,autocomplete,"2026-04-13 08:43:43.801483+00"
9129f72a-2743-4b0e-9154-4113914338d5,"causas de alzheimer e demencia",0,10,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
91675ccf-a6fe-4153-a992-59b98bb0e509,"tratamento para ataque de pânico",0,10,saude-mental,"Saúde Mental",pânico,t,"2026-04-13 08:39:31.045213+00",,autocomplete,"2026-04-13 08:39:31.045213+00"
917a42a9-467e-4e6d-b091-b325edd736bc,"ansiedade causas e sintomas",0,10,saude-mental,"Saúde Mental",ansiedade,t,"2026-04-13 08:38:40.522707+00",,autocomplete,"2026-04-13 08:38:40.522707+00"
91850a0c-60bb-4e7a-b645-7cb5546b21df,"como tratar ataque de pânico",0,15,saude-mental,"Saúde Mental",pânico,t,"2026-04-13 08:39:31.045213+00",,autocomplete,"2026-04-13 08:39:31.045213+00"
918707a6-0ad0-4974-b880-1864f33ad339,"o que é ter ptsd",0,20,saude-mental,"Saúde Mental",PTSD,t,"2026-04-13 08:39:36.686137+00",,autocomplete,"2026-04-13 08:39:36.686137+00"
91a67e26-3d85-4e73-9cf9-f8771d146f47,"causas da obesidade infantil no brasil",0,30,alimentacao,Alimentação,"obesidade infantil",t,"2026-04-13 08:36:59.449865+00",,autocomplete,"2026-04-13 08:36:59.449865+00"
91a768da-7357-4d44-ac4e-55a5ee23d3e4,"como tratar endometriose profunda",0,45,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
91ba56f9-0d8f-42e7-af6e-a32c9827098b,"enxaqueca sintomas",0,10,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
91cdc263-1f32-4345-bf54-e85552836d07,"sintomas de insonia grave",0,80,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
91f5b823-ca9e-48bd-b0d4-6d5fcd93e60f,"avc lacunar",4100,68,emergentes,Emergentes,avc,f,"2026-04-13 08:30:45.927315+00",,pytrends,"2026-04-13 08:30:45.927315+00"
920c66c2-a5db-4bdd-8e10-2c4929f6a55c,"ansiedade causas e tratamento",0,10,saude-mental,"Saúde Mental",ansiedade,t,"2026-04-13 08:38:40.522707+00",,autocomplete,"2026-04-13 08:38:40.522707+00"
9215ce76-4586-4ada-976a-36cf1d67584d,"como tratar insonia terminal",0,10,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
921e6f08-fc9e-4e78-8cfa-ebaf2784ea05,"como tratar osteoporose sem medicação",0,10,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
9220dd93-072b-4168-9735-f1cb2c6a3f48,"depressão causas e tratamento pdf",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
9228d504-aef2-4951-80fe-2289d2439f45,"o que é doença cândida auris",0,45,emergentes,Emergentes,"candida auris",t,"2026-04-13 08:42:30.835875+00",,autocomplete,"2026-04-13 08:42:30.835875+00"
9271e59c-f28c-4ff1-b677-7e2c90b73cf0,"cancro da mama gatos tratamento",0,10,menopausa,Menopausa,"cancro da mama",t,"2026-04-13 08:40:55.173287+00",,autocomplete,"2026-04-13 08:40:55.173287+00"
92941ccd-8550-4f15-9dff-d00663fd0ad7,"o que é osteoporose e osteopenia",0,10,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
92c149c0-ca91-434e-947f-39de0830ede5,"sintomas de alcoolismo no corpo",0,90,saude-mental,"Saúde Mental",alcoolismo,t,"2026-04-13 08:43:49.404375+00",,autocomplete,"2026-04-13 08:43:49.404375+00"
92d4e4d3-bc4b-420b-a181-1a0650282cc1,"sintomas de intolerância ao glúten em bebe",0,80,alimentacao,Alimentação,"intolerância ao glúten",t,"2026-04-13 08:37:05.051837+00",,autocomplete,"2026-04-13 08:37:05.051837+00"
92d639d8-8673-46f8-a164-4bcd0cbe907c,"como tratar cortes de automutilação",0,95,saude-mental,"Saúde Mental",automutilação,t,"2026-04-13 08:36:42.692925+00",,autocomplete,"2026-04-13 08:36:42.692925+00"
92d86d37-f96d-4781-b6d3-7a9d29444f8b,"tratamento sepse",0,10,emergentes,Emergentes,sepsis,t,"2026-03-30 08:19:58.64322+00",,autocomplete,"2026-03-30 08:19:58.64322+00"
92f36ed7-39a7-4bc1-842d-6148924530f2,"sintomas de estresse no corpo",0,80,saude-mental,"Saúde Mental",stress,t,"2026-04-13 08:40:21.587655+00",,autocomplete,"2026-04-13 08:40:21.587655+00"
93000278-b74e-4dea-99fc-432a67c4cd7b,"o que são competências socioemocionais texto",0,80,saude-mental,"Saúde Mental","competências socioemocionais",t,"2026-04-13 08:41:28.934623+00",,autocomplete,"2026-04-13 08:41:28.934623+00"
930869db-1949-4f29-a1b7-e4d2cb18c858,"endometriose tratamento clinico",0,10,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
931cee81-9e97-4169-a945-aff27c512b53,"estresse causas",0,10,saude-mental,"Saúde Mental",stress,t,"2026-04-13 08:40:21.587655+00",,autocomplete,"2026-04-13 08:40:21.587655+00"
9321c3ac-c52b-4a57-a8c4-0fa8e7d8000b,"remédio para tratamento de síndrome do intestino irritável",0,10,alimentacao,Alimentação,"síndrome de intestino irritável",t,"2026-04-13 08:40:49.538553+00",,autocomplete,"2026-04-13 08:40:49.538553+00"
9323583f-162f-4700-9dae-bae9c784f195,"o que é obesidade infantil segundo a oms",0,80,alimentacao,Alimentação,"obesidade infantil",t,"2026-04-13 08:36:59.449865+00",,autocomplete,"2026-04-13 08:36:59.449865+00"
93449da8-33f3-40b3-9c56-673f83c1ebf3,"alzheimer sintomas qual idade",0,10,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
9398b93b-e7c3-417f-8ef7-9a9ad9aabcf3,"sintomas de obesidade infantil",0,100,alimentacao,Alimentação,"obesidade infantil",t,"2026-04-13 08:36:59.449865+00",,autocomplete,"2026-04-13 08:36:59.449865+00"
93b2571a-b481-4a59-b917-7d07d8cee580,"tratamento para alcoolismo sem internação",0,10,saude-mental,"Saúde Mental",alcoolismo,t,"2026-04-13 08:43:49.404375+00",,autocomplete,"2026-04-13 08:43:49.404375+00"
93c8d4a5-7f7f-4d72-876d-0f363c8a22e8,"como tratar refluxo gastroesofágico e laringofaríngeo",0,10,alimentacao,Alimentação,"refluxo gastroesofágico",t,"2026-04-13 08:40:32.807623+00",,autocomplete,"2026-04-13 08:40:32.807623+00"
93cb858c-3c6b-487e-b272-d461e6f33d7a,"causas de panico",0,10,saude-mental,"Saúde Mental",pânico,t,"2026-04-13 08:39:31.045213+00",,autocomplete,"2026-04-13 08:39:31.045213+00"
93cd6043-c1a7-4635-a766-ddb045623b6f,"o que é automutilação significado",0,85,saude-mental,"Saúde Mental",automutilação,t,"2026-04-13 08:36:42.692925+00",,autocomplete,"2026-04-13 08:36:42.692925+00"
93e00887-979f-430c-815e-77390d81e3f7,"causas de enxaqueca na gravidez",0,10,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
93ec46df-6842-4d22-848a-8a19dc6109cd,"alzheimer sintomas e tratamento",0,10,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
940552ae-7e45-420e-9074-b9a6b48960ec,"como prevenir anorexia nervosa",0,15,saude-mental,"Saúde Mental","anorexia nervosa",t,"2026-04-13 08:43:04.555328+00",,autocomplete,"2026-04-13 08:43:04.555328+00"
9409c317-da3c-452a-84b4-14c5685a62da,"refluxo gastroesofágico tratamento em bebe",0,10,alimentacao,Alimentação,"refluxo gastroesofágico",t,"2026-04-13 08:40:32.807623+00",,autocomplete,"2026-04-13 08:40:32.807623+00"
942ef2e5-254a-4b8b-a27b-a0da089cd78e,"demencia causas incontinencia urinaria",0,10,saude-mental,"Saúde Mental",demência,t,"2026-04-13 08:40:27.20613+00",,autocomplete,"2026-04-13 08:40:27.20613+00"
94440092-00fd-4827-85b8-7610b8c54821,"causas de incontinência urinária em gatos",0,10,menopausa,Menopausa,"incontinência urinária",t,"2026-04-13 08:42:42.043868+00",,autocomplete,"2026-04-13 08:42:42.043868+00"
9455f2ce-735e-4a2d-9e3b-25d808bd4147,"como tratar diabetes tipo 2 em crianças",0,40,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
94ad9278-dfa6-45e7-a561-51ff6ac22940,"sintomas de intolerância a lactose",0,100,alimentacao,Alimentação,"intolerância à lactose",t,"2026-04-13 08:43:43.801483+00",,autocomplete,"2026-04-13 08:43:43.801483+00"
94bc0c02-c8f3-4885-aa1c-c226759dc26d,"diabetes tipo 2 sintomas graves",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
94c084f7-2ad4-4087-b055-465119e9297c,"o que é jejum intermitente para emagrecer",0,55,alimentacao,Alimentação,"jejum intermitente",t,"2026-04-13 08:36:37.089218+00",,autocomplete,"2026-04-13 08:36:37.089218+00"
94c3c77a-2c0a-4871-8668-730fc3ced1fd,"depressão tratamento",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
94da3b27-5b1e-4c83-ad1b-876a3032eb86,"endometriose sintomas na menopausa",0,10,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
94e827fe-f506-40ad-850d-c75d1b655a7b,"sintomas de enxaqueca com aura",0,90,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
94f24370-fd28-41bb-a247-b4f81f3fd1ef,"tdah sintomas adulto tem cura",0,10,saude-mental,"Saúde Mental","TDAH adulto",t,"2026-04-13 08:39:53.572317+00",,autocomplete,"2026-04-13 08:39:53.572317+00"
94f8d436-f184-428c-a7bf-cea1ec483d24,"insônia causas hormonais",0,10,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
95001639-c323-4c15-ba24-a8af7405f716,"causas de depressão no trabalho",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
95068c83-f8c6-4cf2-9126-897271ee7586,"como prevenir o suicídio no brasil redação",0,10,saude-mental,"Saúde Mental",suicídio,t,"2026-04-13 08:42:36.442374+00",,autocomplete,"2026-04-13 08:42:36.442374+00"
950c6a48-dfb2-4bb8-8708-f5111592a63c,"o que é diabetes tipo 2 sintomas",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
950d9feb-8920-4a87-97e0-f26433903ef1,"anemia causas emocionais",0,10,alimentacao,Alimentação,anemia,t,"2026-04-13 08:40:38.397737+00",,autocomplete,"2026-04-13 08:40:38.397737+00"
95256daa-bcb1-49ac-9426-65b1550d3478,"o que a síndrome do intestino irritável pode causar",0,10,alimentacao,Alimentação,"síndrome de intestino irritável",t,"2026-04-13 08:40:49.538553+00",,autocomplete,"2026-04-13 08:40:49.538553+00"
952e9588-d31f-4776-aa0b-99169ecde8c4,"como tratar endometriose em adolescente",0,10,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
95421af3-3bc4-41c3-9a39-6cfc9f2a7316,"sintomas de insônia e ansiedade",0,95,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
954dc674-664c-4b31-ac04-203ea5b35087,"alzheimer precoce",9999,92,saude-mental,"Saúde Mental",alzheimer,f,"2026-04-06 08:14:12.553439+00",,pytrends,"2026-04-06 08:14:12.553439+00"
9550e6a9-f9c6-4c6d-bd3d-54c663ba34d1,"causas de solidão",0,25,saude-mental,"Saúde Mental",solidão,t,"2026-04-13 08:38:51.66098+00",,autocomplete,"2026-04-13 08:38:51.66098+00"
955bcef4-6a97-4454-969d-f28cc2ab26dd,"como tratar un tdah adulto",0,25,saude-mental,"Saúde Mental","TDAH adulto",t,"2026-04-13 08:39:53.572317+00",,autocomplete,"2026-04-13 08:39:53.572317+00"
956c1ffb-5587-401a-a8db-a0f89e1e4093,"fobia social tratamento medicamentoso",0,10,saude-mental,"Saúde Mental","fobia social",t,"2026-04-13 08:41:17.653799+00",,autocomplete,"2026-04-13 08:41:17.653799+00"
95807f19-8745-4cd2-9fb5-2dbc05769694,"ansiedade causas na pele",0,10,saude-mental,"Saúde Mental",ansiedade,t,"2026-04-13 08:38:40.522707+00",,autocomplete,"2026-04-13 08:38:40.522707+00"
95839521-d18f-4c9a-8e8e-77b6ac0ae361,"doença celíaca sintomas o que é",0,10,alimentacao,Alimentação,"doença celíaca",t,"2026-04-06 08:19:18.903622+00",,autocomplete,"2026-04-06 08:19:18.903622+00"
9592fb2c-2c2b-448b-9d1f-d05d35489323,"adenomiose e endometriose",110,20,menopausa,Menopausa,endometriose,f,"2026-03-30 08:09:08.445079+00",,pytrends,"2026-03-30 08:09:08.445079+00"
95a2c996-1064-4253-a332-a952ca3c5996,"o que é endometriose e quais os sintomas",0,10,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
95b23a08-5afa-4f40-ab08-5d86a0b29921,"sintomas de burnout no trabalho",0,90,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
95f3159b-80ef-4b35-8499-cb94b249365c,"lúpus sintomas",120,76,emergentes,Emergentes,lúpus,f,"2026-04-06 08:12:58.949254+00",,pytrends,"2026-04-06 08:12:58.949254+00"
95f6622e-5743-4846-8281-9e540dea530f,"ataque de panico",90,20,saude-mental,"Saúde Mental",ansiedade,f,"2026-04-06 08:05:35.66783+00",,pytrends,"2026-04-06 08:05:35.66783+00"
961b9b48-6159-4479-8a68-df7812d0d3a4,"como tratar ansiedade",0,50,saude-mental,"Saúde Mental",ansiedade,t,"2026-04-13 08:38:40.522707+00",,autocomplete,"2026-04-13 08:38:40.522707+00"
961e53c7-09c4-450c-8c5e-a6be03c21338,"causas de candidíase genital",0,10,menopausa,Menopausa,candidíase,t,"2026-04-13 08:40:43.957484+00",,autocomplete,"2026-04-13 08:40:43.957484+00"
963a1150-a0bb-4adf-9596-fc9a910341c5,"doença celíaca sintomas",0,10,alimentacao,Alimentação,"doença celíaca",t,"2026-04-13 08:43:38.203977+00",,autocomplete,"2026-04-13 08:43:38.203977+00"
964320ad-1018-4a90-a59c-c555581de2d1,"isquêmico avc",160,10,emergentes,Emergentes,avc,f,"2026-03-28 00:15:24.259585+00",,pytrends,"2026-03-28 00:15:24.259585+00"
9669080a-4e17-498a-8651-feb86217e214,"lupus eritematoso sistêmico causas",0,10,emergentes,Emergentes,lúpus,t,"2026-04-13 08:42:25.267323+00",,autocomplete,"2026-04-13 08:42:25.267323+00"
9674a010-02a0-4416-9cd2-3635e07dd3c3,"causas de sepsis neonatal",0,10,emergentes,Emergentes,sepsis,t,"2026-04-13 08:41:00.80186+00",,autocomplete,"2026-04-13 08:41:00.80186+00"
968b2491-f46d-448d-801f-71e2c4849662,"é normal ter candidíase após infecção urinária",0,10,menopausa,Menopausa,candidíase,t,"2026-04-13 08:40:43.957484+00",,autocomplete,"2026-04-13 08:40:43.957484+00"
96912740-2a50-44ab-919e-6587b5451d0c,"lançando sobre ele toda a vossa ansiedade porque ele tem cuidado de vós",9999,52,saude-mental,"Saúde Mental",ansiedade,f,"2026-03-30 07:58:55.195023+00",,pytrends,"2026-03-30 07:58:55.195023+00"
969245af-2b9b-4e35-92fc-3643a60ac948,"doenca candida auris sintomas",0,10,emergentes,Emergentes,"candida auris",t,"2026-04-13 08:42:30.835875+00",,autocomplete,"2026-04-13 08:42:30.835875+00"
969cac32-692f-4a25-8af3-1ef61837860e,"sepsis puerperal tratamento",0,10,emergentes,Emergentes,sepsis,t,"2026-04-13 08:41:00.80186+00",,autocomplete,"2026-04-13 08:41:00.80186+00"
